station identifier,date,observation type,observation value,TMAX_F
ITE00100550,18640109,TMIN,-31,-23.800000000000004
ITE00100550,18640109,PRCP,0,32.0
ASN00079028,18640109,PRCP,0,32.0
USC00064757,18640109,PRCP,36,96.8
SF000208660,18640109,PRCP,0,32.0
ASN00089000,18640109,PRCP,178,352.40000000000003
SWE00100003,18640109,PRCP,0,32.0
ASN00086071,18640109,TMAX,300,572.0
ASN00086071,18640109,TMIN,223,433.40000000000003
ASN00086071,18640109,PRCP,0,32.0
USP00CA0003,18640109,PRCP,0,32.0
USC00189674,18640109,PRCP,0,32.0
USC00144559,18640109,PRCP,0,32.0
USC00144559,18640109,SNOW,0,32.0
CA006158350,18640109,TMAX,-94,-137.20000000000002
CA006158350,18640109,TMIN,-144,-227.2
CA006158350,18640109,PRCP,0,32.0
CA006158350,18640109,SNOW,0,32.0
HRE00105189,18640109,PRCP,0,32.0
ASN00067054,18640109,PRCP,48,118.4
ASN00081003,18640109,PRCP,0,32.0
ASN00078037,18640109,PRCP,0,32.0
ASN00070037,18640109,PRCP,0,32.0
EIE00101859,18640109,TMAX,33,91.4
EIE00101859,18640109,TMIN,0,32.0
EIE00101859,18640109,PRCP,0,32.0
ASN00040214,18640109,PRCP,0,32.0
BE000006447,18640109,TMAX,35,95.0
BE000006447,18640109,TMIN,-30,-22.0
AGE00135039,18640109,TMAX,145,293.0
AGE00135039,18640109,TMIN,120,248.0
AGE00135039,18640109,PRCP,40,104.0
USC00047738,18640109,PRCP,0,32.0
NLM00006235,18640109,PRCP,0,32.0
ASN00026020,18640109,PRCP,41,105.8
GME00125218,18640109,TMAX,-63,-81.4
GME00125218,18640109,TMIN,-129,-200.20000000000002
GME00125218,18640109,PRCP,0,32.0
GME00125218,18640109,SNWD,50,122.0
NLE00100499,18640109,PRCP,0,32.0
EZE00100082,18640109,TMAX,-65,-85.0
EZE00100082,18640109,TMIN,-107,-160.6
EZE00100082,18640109,PRCP,0,32.0
ITE00100554,18640109,TMAX,5,41.0
ITE00100554,18640109,TMIN,-71,-95.8
ITE00100554,18640109,PRCP,0,32.0
USC00361920,18640109,PRCP,0,32.0
ASN00056002,18640109,PRCP,15,59.0
ASN00066062,18640109,TMAX,256,492.8
ASN00066062,18640109,TMIN,176,348.8
ASN00066062,18640109,PRCP,0,32.0
ASN00023000,18640109,PRCP,0,32.0
ASN00072001,18640109,PRCP,0,32.0
SW000010537,18640109,PRCP,0,32.0
AU000005901,18640109,TMAX,-85,-121.0
AU000005901,18640109,TMIN,-106,-158.8
GM000004204,18640109,TMAX,-66,-86.8
GM000004204,18640109,TMIN,-150,-238.0
GM000004204,18640109,PRCP,1,33.8
ASN00061055,18640109,PRCP,0,32.0
UK000047811,18640109,TMAX,58,136.4
UK000047811,18640109,TMIN,-24,-11.200000000000003
UK000047811,18640109,PRCP,1,33.8
HR000142360,18640109,PRCP,0,32.0
ASN00084016,18640109,PRCP,0,32.0
ITE00100552,18640109,PRCP,0,32.0
ITE00100553,18640109,PRCP,0,32.0
ITE00105250,18640109,PRCP,0,32.0
UK000056225,18640109,TMAX,58,136.4
UK000056225,18640109,TMIN,-7,19.4
UK000056225,18640109,PRCP,13,55.400000000000006
ASN00026026,18640109,PRCP,0,32.0
ASN00089049,18640109,PRCP,0,32.0
SZ000006717,18640109,TMAX,-94,-137.20000000000002
SZ000006717,18640109,TMIN,-121,-185.8
USC00053010,18640109,PRCP,0,32.0
ITE00100550,18640110,TMAX,6,42.8
ITE00100550,18640110,TMIN,-60,-76.0
ITE00100550,18640110,PRCP,0,32.0
ASN00079028,18640110,PRCP,0,32.0
USC00064757,18640110,PRCP,0,32.0
SF000208660,18640110,PRCP,8,46.4
ASN00089000,18640110,PRCP,0,32.0
SWE00100003,18640110,PRCP,0,32.0
ASN00086071,18640110,TMAX,205,401.0
ASN00086071,18640110,TMIN,136,276.8
ASN00086071,18640110,PRCP,279,534.2
USP00CA0003,18640110,PRCP,0,32.0
USC00189674,18640110,PRCP,0,32.0
USC00144559,18640110,PRCP,0,32.0
USC00144559,18640110,SNOW,0,32.0
CA006158350,18640110,TMAX,-72,-97.6
CA006158350,18640110,TMIN,-144,-227.2
CA006158350,18640110,PRCP,0,32.0
CA006158350,18640110,SNOW,0,32.0
HRE00105189,18640110,PRCP,0,32.0
ASN00067054,18640110,PRCP,0,32.0
ASN00081003,18640110,PRCP,132,269.6
ASN00078037,18640110,PRCP,0,32.0
ASN00070037,18640110,PRCP,0,32.0
EIE00101859,18640110,TMAX,50,122.0
EIE00101859,18640110,TMIN,0,32.0
EIE00101859,18640110,PRCP,15,59.0
ASN00040214,18640110,PRCP,0,32.0
BE000006447,18640110,TMAX,42,107.60000000000001
BE000006447,18640110,TMIN,-3,26.6
AGE00135039,18640110,PRCP,50,122.0
USC00047738,18640110,PRCP,0,32.0
NLM00006235,18640110,PRCP,0,32.0
ASN00026020,18640110,PRCP,0,32.0
GME00125218,18640110,TMAX,-94,-137.20000000000002
GME00125218,18640110,TMIN,-119,-182.20000000000002
GME00125218,18640110,PRCP,0,32.0
GME00125218,18640110,SNWD,50,122.0
NLE00100499,18640110,PRCP,0,32.0
EZE00100082,18640110,TMAX,-79,-110.20000000000002
EZE00100082,18640110,TMIN,-92,-133.6
EZE00100082,18640110,PRCP,0,32.0
ITE00100554,18640110,TMAX,7,44.6
ITE00100554,18640110,TMIN,-75,-103.0
ITE00100554,18640110,PRCP,0,32.0
USC00361920,18640110,PRCP,0,32.0
ASN00056002,18640110,PRCP,0,32.0
ASN00066062,18640110,TMAX,304,579.2
ASN00066062,18640110,TMIN,197,386.6
ASN00066062,18640110,PRCP,0,32.0
ASN00023000,18640110,PRCP,381,717.8000000000001
ASN00072001,18640110,PRCP,0,32.0
SW000010537,18640110,PRCP,0,32.0
AU000005901,18640110,TMAX,-66,-86.8
AU000005901,18640110,TMIN,-104,-155.20000000000002
GM000004204,18640110,TMAX,-64,-83.2
GM000004204,18640110,TMIN,-145,-229.0
GM000004204,18640110,PRCP,0,32.0
ASN00061055,18640110,PRCP,0,32.0
UK000047811,18640110,TMAX,74,165.20000000000002
UK000047811,18640110,TMIN,6,42.8
UK000047811,18640110,PRCP,53,127.4
HR000142360,18640110,PRCP,0,32.0
ASN00084016,18640110,PRCP,229,444.2
ITE00100552,18640110,PRCP,0,32.0
ITE00100553,18640110,PRCP,0,32.0
ITE00105250,18640110,PRCP,0,32.0
UK000056225,18640110,TMAX,72,161.6
UK000056225,18640110,TMIN,37,98.60000000000001
UK000056225,18640110,PRCP,10,50.0
ASN00026026,18640110,PRCP,0,32.0
ASN00089049,18640110,PRCP,191,375.8
SZ000006717,18640110,TMAX,-73,-99.4
SZ000006717,18640110,TMIN,-101,-149.8
USC00053010,18640110,PRCP,0,32.0
ITE00100550,18640111,TMAX,-15,5.0
ITE00100550,18640111,TMIN,-61,-77.8
ITE00100550,18640111,PRCP,0,32.0
ASN00079028,18640111,PRCP,0,32.0
USC00064757,18640111,PRCP,0,32.0
SF000208660,18640111,PRCP,0,32.0
ASN00089000,18640111,PRCP,0,32.0
SWE00100003,18640111,PRCP,0,32.0
ASN00086071,18640111,TMAX,239,462.2
ASN00086071,18640111,TMIN,95,203.0
ASN00086071,18640111,PRCP,0,32.0
USP00CA0003,18640111,PRCP,0,32.0
USC00189674,18640111,PRCP,0,32.0
USC00144559,18640111,PRCP,0,32.0
USC00144559,18640111,SNOW,0,32.0
CA006158350,18640111,TMAX,-56,-68.8
CA006158350,18640111,TMIN,-117,-178.6
CA006158350,18640111,PRCP,0,32.0
CA006158350,18640111,SNOW,0,32.0
HRE00105189,18640111,PRCP,0,32.0
ASN00067054,18640111,PRCP,81,177.8
ASN00081003,18640111,PRCP,0,32.0
ASN00078037,18640111,PRCP,0,32.0
ASN00070037,18640111,PRCP,0,32.0
EIE00101859,18640111,TMAX,67,152.60000000000002
EIE00101859,18640111,TMIN,28,82.4
EIE00101859,18640111,PRCP,23,73.4
ASN00040214,18640111,PRCP,0,32.0
BE000006447,18640111,TMAX,37,98.60000000000001
BE000006447,18640111,TMIN,-19,-2.200000000000003
AGE00135039,18640111,TMAX,135,275.0
AGE00135039,18640111,TMIN,125,257.0
AGE00135039,18640111,PRCP,220,428.0
USC00047738,18640111,PRCP,0,32.0
NLM00006235,18640111,PRCP,0,32.0
ASN00026020,18640111,PRCP,0,32.0
GME00125218,18640111,TMAX,-83,-117.4
GME00125218,18640111,TMIN,-170,-274.0
GME00125218,18640111,PRCP,0,32.0
GME00125218,18640111,SNWD,50,122.0
NLE00100499,18640111,PRCP,0,32.0
EZE00100082,18640111,TMAX,-87,-124.6
EZE00100082,18640111,TMIN,-101,-149.8
EZE00100082,18640111,PRCP,0,32.0
ITE00100554,18640111,TMAX,-4,24.8
ITE00100554,18640111,TMIN,-69,-92.2
ITE00100554,18640111,PRCP,0,32.0
USC00361920,18640111,PRCP,0,32.0
ASN00056002,18640111,PRCP,0,32.0
ASN00066062,18640111,TMAX,241,465.8
ASN00066062,18640111,TMIN,174,345.2
ASN00066062,18640111,PRCP,3,37.4
ASN00023000,18640111,PRCP,0,32.0
ASN00072001,18640111,PRCP,0,32.0
SW000010537,18640111,PRCP,0,32.0
AU000005901,18640111,TMAX,-45,-49.0
AU000005901,18640111,TMIN,-133,-207.4
GM000004204,18640111,TMAX,-95,-139.0
GM000004204,18640111,TMIN,-190,-310.0
GM000004204,18640111,PRCP,0,32.0
ASN00061055,18640111,PRCP,66,150.8
UK000047811,18640111,TMAX,80,176.0
UK000047811,18640111,TMIN,6,42.8
UK000047811,18640111,PRCP,0,32.0
HR000142360,18640111,PRCP,3,37.4
ASN00084016,18640111,PRCP,0,32.0
ITE00100552,18640111,PRCP,0,32.0
ITE00100553,18640111,PRCP,0,32.0
ITE00105250,18640111,PRCP,0,32.0
UK000056225,18640111,TMAX,54,129.2
UK000056225,18640111,TMIN,43,109.4
UK000056225,18640111,PRCP,0,32.0
ASN00026026,18640111,PRCP,0,32.0
ASN00089049,18640111,PRCP,0,32.0
SZ000006717,18640111,TMAX,-58,-72.4
SZ000006717,18640111,TMIN,-83,-117.4
USC00053010,18640111,PRCP,0,32.0
ITE00100550,18640112,TMAX,-25,-13.0
ITE00100550,18640112,TMIN,-81,-113.80000000000001
ITE00100550,18640112,PRCP,0,32.0
ASN00079028,18640112,PRCP,0,32.0
USC00064757,18640112,PRCP,0,32.0
SF000208660,18640112,PRCP,0,32.0
ASN00089000,18640112,PRCP,0,32.0
SWE00100003,18640112,PRCP,0,32.0
ASN00086071,18640112,TMAX,193,379.40000000000003
ASN00086071,18640112,TMIN,121,249.8
ASN00086071,18640112,PRCP,0,32.0
USP00CA0003,18640112,PRCP,0,32.0
USC00189674,18640112,PRCP,0,32.0
USC00144559,18640112,PRCP,0,32.0
USC00144559,18640112,SNOW,0,32.0
CA006158350,18640112,TMAX,11,51.8
CA006158350,18640112,TMIN,-89,-128.20000000000002
CA006158350,18640112,PRCP,0,32.0
CA006158350,18640112,SNOW,0,32.0
HRE00105189,18640112,PRCP,0,32.0
ASN00067054,18640112,PRCP,53,127.4
ASN00081003,18640112,PRCP,0,32.0
ASN00078037,18640112,PRCP,0,32.0
ASN00070037,18640112,PRCP,0,32.0
EIE00101859,18640112,TMAX,83,181.4
EIE00101859,18640112,TMIN,22,71.6
EIE00101859,18640112,PRCP,10,50.0
ASN00040214,18640112,PRCP,0,32.0
BE000006447,18640112,TMAX,22,71.6
BE000006447,18640112,TMIN,-58,-72.4
AGE00135039,18640112,TMAX,145,293.0
AGE00135039,18640112,TMIN,110,230.0
AGE00135039,18640112,PRCP,0,32.0
USC00047738,18640112,PRCP,0,32.0
NLM00006235,18640112,PRCP,0,32.0
ASN00026020,18640112,PRCP,0,32.0
GME00125218,18640112,TMAX,-93,-135.4
GME00125218,18640112,TMIN,-186,-302.8
GME00125218,18640112,PRCP,0,32.0
GME00125218,18640112,SNWD,50,122.0
NLE00100499,18640112,PRCP,0,32.0
EZE00100082,18640112,TMAX,-84,-119.20000000000002
EZE00100082,18640112,TMIN,-142,-223.6
EZE00100082,18640112,PRCP,0,32.0
ITE00100554,18640112,TMAX,-29,-20.200000000000003
ITE00100554,18640112,TMIN,-97,-142.6
ITE00100554,18640112,PRCP,0,32.0
USC00361920,18640112,PRCP,0,32.0
ASN00056002,18640112,PRCP,25,77.0
ASN00066062,18640112,TMAX,208,406.40000000000003
ASN00066062,18640112,TMIN,184,363.2
ASN00066062,18640112,PRCP,46,114.8
ASN00023000,18640112,PRCP,0,32.0
ASN00072001,18640112,PRCP,0,32.0
SW000010537,18640112,PRCP,0,32.0
AU000005901,18640112,TMAX,-83,-117.4
AU000005901,18640112,TMIN,-154,-245.2
GM000004204,18640112,TMAX,-83,-117.4
GM000004204,18640112,TMIN,-199,-326.2
GM000004204,18640112,PRCP,0,32.0
ASN00061055,18640112,PRCP,127,260.6
UK000047811,18640112,TMAX,81,177.8
UK000047811,18640112,TMIN,11,51.8
UK000047811,18640112,PRCP,116,240.8
HR000142360,18640112,PRCP,0,32.0
ASN00084016,18640112,PRCP,0,32.0
ITE00100552,18640112,PRCP,0,32.0
ITE00100553,18640112,PRCP,0,32.0
ITE00105250,18640112,PRCP,0,32.0
UK000056225,18640112,TMAX,29,84.2
UK000056225,18640112,TMIN,7,44.6
UK000056225,18640112,PRCP,27,80.6
ASN00026026,18640112,PRCP,0,32.0
ASN00089049,18640112,PRCP,0,32.0
SZ000006717,18640112,TMAX,-38,-36.400000000000006
SZ000006717,18640112,TMIN,-77,-106.6
USC00053010,18640112,PRCP,0,32.0
ITE00100550,18640113,TMAX,-43,-45.400000000000006
ITE00100550,18640113,TMIN,-115,-175.0
ITE00100550,18640113,PRCP,0,32.0
ASN00079028,18640113,PRCP,0,32.0
USC00064757,18640113,PRCP,0,32.0
SF000208660,18640113,PRCP,31,87.80000000000001
ASN00089000,18640113,PRCP,0,32.0
SWE00100003,18640113,PRCP,0,32.0
ASN00086071,18640113,TMAX,196,384.8
ASN00086071,18640113,TMIN,134,273.20000000000005
ASN00086071,18640113,PRCP,0,32.0
USP00CA0003,18640113,PRCP,0,32.0
USC00189674,18640113,PRCP,0,32.0
USC00144559,18640113,PRCP,0,32.0
USC00144559,18640113,SNOW,0,32.0
CA006158350,18640113,TMAX,22,71.6
CA006158350,18640113,TMIN,-33,-27.4
CA006158350,18640113,PRCP,0,32.0
CA006158350,18640113,SNOW,0,32.0
HRE00105189,18640113,PRCP,0,32.0
ASN00067054,18640113,PRCP,0,32.0
ASN00081003,18640113,PRCP,0,32.0
ASN00078037,18640113,PRCP,0,32.0
ASN00070037,18640113,PRCP,0,32.0
EIE00101859,18640113,TMAX,72,161.6
EIE00101859,18640113,TMIN,0,32.0
EIE00101859,18640113,PRCP,3,37.4
ASN00040214,18640113,PRCP,0,32.0
BE000006447,18640113,TMAX,18,64.4
BE000006447,18640113,TMIN,-45,-49.0
AGE00135039,18640113,TMAX,135,275.0
AGE00135039,18640113,TMIN,95,203.0
AGE00135039,18640113,PRCP,60,140.0
USC00047738,18640113,PRCP,0,32.0
NLM00006235,18640113,PRCP,0,32.0
ASN00026020,18640113,PRCP,0,32.0
GME00125218,18640113,TMAX,-78,-108.4
GME00125218,18640113,TMIN,-166,-266.8
GME00125218,18640113,PRCP,0,32.0
GME00125218,18640113,SNWD,50,122.0
NLE00100499,18640113,PRCP,0,32.0
EZE00100082,18640113,TMAX,-138,-216.4
EZE00100082,18640113,TMIN,-205,-337.0
EZE00100082,18640113,PRCP,0,32.0
ITE00100554,18640113,TMAX,-75,-103.0
ITE00100554,18640113,TMIN,-96,-140.8
ITE00100554,18640113,PRCP,0,32.0
USC00361920,18640113,PRCP,0,32.0
ASN00056002,18640113,PRCP,8,46.4
ASN00066062,18640113,TMAX,234,453.2
ASN00066062,18640113,TMIN,162,323.6
ASN00066062,18640113,PRCP,5,41.0
ASN00023000,18640113,PRCP,0,32.0
ASN00072001,18640113,PRCP,0,32.0
SW000010537,18640113,PRCP,0,32.0
AU000005901,18640113,TMAX,-86,-122.80000000000001
AU000005901,18640113,TMIN,-148,-234.40000000000003
GM000004204,18640113,TMAX,-86,-122.80000000000001
GM000004204,18640113,TMIN,-189,-308.2
GM000004204,18640113,PRCP,1,33.8
ASN00061055,18640113,PRCP,102,215.6
UK000047811,18640113,TMAX,68,154.4
UK000047811,18640113,TMIN,6,42.8
UK000047811,18640113,PRCP,3,37.4
HR000142360,18640113,PRCP,0,32.0
GM000010962,18640113,PRCP,152,305.6
ASN00084016,18640113,PRCP,0,32.0
ITE00100552,18640113,PRCP,0,32.0
ITE00100553,18640113,PRCP,0,32.0
ITE00105250,18640113,PRCP,0,32.0
UK000056225,18640113,TMAX,24,75.2
UK000056225,18640113,TMIN,16,60.8
UK000056225,18640113,PRCP,10,50.0
ASN00026026,18640113,PRCP,0,32.0
ASN00089049,18640113,PRCP,0,32.0
SZ000006717,18640113,TMAX,-19,-2.200000000000003
SZ000006717,18640113,TMIN,-76,-104.80000000000001
USC00053010,18640113,PRCP,0,32.0
ITE00100550,18640114,TMAX,-50,-58.0
ITE00100550,18640114,TMIN,-138,-216.4
ITE00100550,18640114,PRCP,0,32.0
ASN00079028,18640114,PRCP,0,32.0
USC00064757,18640114,PRCP,0,32.0
SF000208660,18640114,PRCP,89,192.20000000000002
ASN00089000,18640114,PRCP,0,32.0
SWE00100003,18640114,PRCP,0,32.0
ASN00086071,18640114,TMAX,227,440.6
ASN00086071,18640114,TMIN,100,212.0
ASN00086071,18640114,PRCP,0,32.0
USP00CA0003,18640114,PRCP,0,32.0
USC00189674,18640114,PRCP,0,32.0
USC00144559,18640114,PRCP,0,32.0
USC00144559,18640114,SNOW,0,32.0
CA006158350,18640114,TMAX,22,71.6
CA006158350,18640114,TMIN,-67,-88.60000000000001
CA006158350,18640114,PRCP,51,123.8
CA006158350,18640114,SNOW,51,123.8
HRE00105189,18640114,PRCP,0,32.0
ASN00067054,18640114,PRCP,0,32.0
ASN00081003,18640114,PRCP,0,32.0
ASN00078037,18640114,PRCP,0,32.0
ASN00070037,18640114,PRCP,0,32.0
EIE00101859,18640114,TMAX,78,172.4
EIE00101859,18640114,TMIN,11,51.8
EIE00101859,18640114,PRCP,8,46.4
ASN00040214,18640114,PRCP,107,224.6
BE000006447,18640114,TMAX,-11,12.2
BE000006447,18640114,TMIN,-34,-29.200000000000003
AGE00135039,18640114,TMAX,140,284.0
AGE00135039,18640114,TMIN,110,230.0
AGE00135039,18640114,PRCP,0,32.0
USC00047738,18640114,PRCP,0,32.0
USC00047738,18640114,WT01,1,33.8
NLM00006235,18640114,PRCP,0,32.0
ASN00026020,18640114,PRCP,0,32.0
GME00125218,18640114,TMAX,-105,-157.0
GME00125218,18640114,TMIN,-183,-297.40000000000003
GME00125218,18640114,PRCP,0,32.0
GME00125218,18640114,SNWD,50,122.0
NLE00100499,18640114,PRCP,0,32.0
EZE00100082,18640114,TMAX,-151,-239.8
EZE00100082,18640114,TMIN,-204,-335.2
EZE00100082,18640114,PRCP,0,32.0
ITE00100554,18640114,TMAX,-66,-86.8
ITE00100554,18640114,TMIN,-122,-187.6
ITE00100554,18640114,PRCP,0,32.0
USC00361920,18640114,PRCP,0,32.0
ASN00056002,18640114,PRCP,3,37.4
ASN00066062,18640114,TMAX,237,458.6
ASN00066062,18640114,TMIN,169,336.2
ASN00066062,18640114,PRCP,0,32.0
ASN00023000,18640114,PRCP,0,32.0
ASN00072001,18640114,PRCP,0,32.0
SW000010537,18640114,PRCP,0,32.0
AU000005901,18640114,TMAX,-85,-121.0
AU000005901,18640114,TMIN,-133,-207.4
GM000004204,18640114,TMAX,-94,-137.20000000000002
GM000004204,18640114,TMIN,-204,-335.2
GM000004204,18640114,PRCP,0,32.0
ASN00061055,18640114,PRCP,0,32.0
UK000047811,18640114,TMAX,69,156.2
UK000047811,18640114,TMIN,-21,-5.800000000000004
UK000047811,18640114,PRCP,0,32.0
HR000142360,18640114,PRCP,0,32.0
ASN00084016,18640114,PRCP,0,32.0
ITE00100552,18640114,PRCP,0,32.0
ITE00100553,18640114,PRCP,0,32.0
ITE00105250,18640114,PRCP,0,32.0
UK000056225,18640114,TMAX,44,111.2
UK000056225,18640114,TMIN,15,59.0
UK000056225,18640114,PRCP,3,37.4
ASN00026026,18640114,PRCP,0,32.0
ASN00089049,18640114,PRCP,0,32.0
SZ000006717,18640114,TMAX,-53,-63.400000000000006
SZ000006717,18640114,TMIN,-85,-121.0
USC00053010,18640114,PRCP,0,32.0
ITE00100550,18640115,TMAX,-31,-23.800000000000004
ITE00100550,18640115,TMIN,-131,-203.8
ITE00100550,18640115,PRCP,0,32.0
ASN00079028,18640115,PRCP,41,105.8
USC00064757,18640115,PRCP,0,32.0
SF000208660,18640115,PRCP,0,32.0
ASN00089000,18640115,PRCP,46,114.8
SWE00100003,18640115,PRCP,0,32.0
ASN00086071,18640115,TMAX,222,431.6
ASN00086071,18640115,TMIN,167,332.6
ASN00086071,18640115,PRCP,48,118.4
USP00CA0003,18640115,PRCP,0,32.0
USC00189674,18640115,PRCP,0,32.0
USC00144559,18640115,PRCP,0,32.0
USC00144559,18640115,SNOW,0,32.0
CA006158350,18640115,TMAX,17,62.6
CA006158350,18640115,TMIN,-11,12.2
CA006158350,18640115,PRCP,76,168.8
CA006158350,18640115,SNOW,76,168.8
HRE00105189,18640115,PRCP,0,32.0
ASN00067054,18640115,PRCP,0,32.0
ASN00081003,18640115,PRCP,102,215.6
ASN00078037,18640115,PRCP,0,32.0
ASN00070037,18640115,PRCP,0,32.0
EIE00101859,18640115,TMAX,83,181.4
EIE00101859,18640115,TMIN,22,71.6
EIE00101859,18640115,PRCP,5,41.0
ASN00040214,18640115,PRCP,13,55.400000000000006
BE000006447,18640115,TMAX,-4,24.8
BE000006447,18640115,TMIN,-43,-45.400000000000006
AGE00135039,18640115,TMAX,130,266.0
AGE00135039,18640115,TMIN,80,176.0
AGE00135039,18640115,PRCP,0,32.0
USC00047738,18640115,PRCP,0,32.0
USC00047738,18640115,WT01,1,33.8
NLM00006235,18640115,PRCP,0,32.0
ASN00026020,18640115,PRCP,81,177.8
GME00125218,18640115,TMAX,-55,-67.0
GME00125218,18640115,TMIN,-150,-238.0
GME00125218,18640115,PRCP,0,32.0
GME00125218,18640115,SNWD,50,122.0
NLE00100499,18640115,PRCP,0,32.0
EZE00100082,18640115,TMAX,-97,-142.6
EZE00100082,18640115,TMIN,-164,-263.2
EZE00100082,18640115,PRCP,0,32.0
ITE00100554,18640115,TMAX,-19,-2.200000000000003
ITE00100554,18640115,TMIN,-56,-68.8
ITE00100554,18640115,PRCP,0,32.0
USC00361920,18640115,PRCP,0,32.0
ASN00056002,18640115,PRCP,3,37.4
ASN00066062,18640115,TMAX,269,516.2
ASN00066062,18640115,TMIN,187,368.6
ASN00066062,18640115,PRCP,0,32.0
ASN00023000,18640115,PRCP,135,275.0
ASN00072001,18640115,PRCP,0,32.0
SW000010537,18640115,PRCP,0,32.0
AU000005901,18640115,TMAX,-50,-58.0
AU000005901,18640115,TMIN,-138,-216.4
GM000004204,18640115,TMAX,-99,-146.20000000000002
GM000004204,18640115,TMIN,-163,-261.40000000000003
GM000004204,18640115,PRCP,0,32.0
ASN00061055,18640115,PRCP,0,32.0
UK000047811,18640115,TMAX,85,185.0
UK000047811,18640115,TMIN,32,89.6
UK000047811,18640115,PRCP,5,41.0
HR000142360,18640115,PRCP,0,32.0
ASN00084016,18640115,PRCP,0,32.0
ITE00100552,18640115,PRCP,0,32.0
ITE00100553,18640115,PRCP,0,32.0
ITE00105250,18640115,PRCP,0,32.0
UK000056225,18640115,TMAX,44,111.2
UK000056225,18640115,TMIN,21,69.80000000000001
UK000056225,18640115,PRCP,0,32.0
ASN00026026,18640115,PRCP,66,150.8
ASN00089049,18640115,PRCP,51,123.8
SZ000006717,18640115,TMAX,-77,-106.6
SZ000006717,18640115,TMIN,-94,-137.20000000000002
USC00053010,18640115,PRCP,0,32.0
ITE00100550,18640116,TMAX,-25,-13.0
ITE00100550,18640116,TMIN,-94,-137.20000000000002
ITE00100550,18640116,PRCP,0,32.0
ASN00079028,18640116,PRCP,0,32.0
USC00064757,18640116,PRCP,0,32.0
SF000208660,18640116,PRCP,9,48.2
ASN00089000,18640116,PRCP,0,32.0
SWE00100003,18640116,PRCP,0,32.0
ASN00086071,18640116,TMAX,251,483.8
ASN00086071,18640116,TMIN,139,282.20000000000005
ASN00086071,18640116,PRCP,5,41.0
USP00CA0003,18640116,PRCP,0,32.0
USC00189674,18640116,PRCP,0,32.0
USC00144559,18640116,PRCP,0,32.0
USC00144559,18640116,SNOW,0,32.0
CA006158350,18640116,TMAX,0,32.0
CA006158350,18640116,TMIN,-89,-128.20000000000002
CA006158350,18640116,PRCP,0,32.0
CA006158350,18640116,SNOW,0,32.0
HRE00105189,18640116,PRCP,0,32.0
ASN00067054,18640116,PRCP,0,32.0
ASN00081003,18640116,PRCP,0,32.0
ASN00078037,18640116,PRCP,0,32.0
ASN00070037,18640116,PRCP,36,96.8
EIE00101859,18640116,TMAX,78,172.4
EIE00101859,18640116,TMIN,28,82.4
EIE00101859,18640116,PRCP,36,96.8
ASN00040214,18640116,PRCP,43,109.4
BE000006447,18640116,TMAX,-3,26.6
BE000006447,18640116,TMIN,-75,-103.0
AGE00135039,18640116,TMAX,135,275.0
AGE00135039,18640116,TMIN,75,167.0
AGE00135039,18640116,PRCP,0,32.0
USC00047738,18640116,PRCP,0,32.0
USC00047738,18640116,WT01,1,33.8
NLM00006235,18640116,PRCP,10,50.0
ASN00026020,18640116,PRCP,15,59.0
GME00125218,18640116,TMAX,-106,-158.8
GME00125218,18640116,TMIN,-170,-274.0
GME00125218,18640116,PRCP,0,32.0
GME00125218,18640116,SNWD,50,122.0
NLE00100499,18640116,PRCP,0,32.0
EZE00100082,18640116,TMAX,-142,-223.6
EZE00100082,18640116,TMIN,-195,-319.0
EZE00100082,18640116,PRCP,0,32.0
ITE00100554,18640116,TMAX,-31,-23.800000000000004
ITE00100554,18640116,TMIN,-84,-119.20000000000002
ITE00100554,18640116,PRCP,0,32.0
USC00361920,18640116,PRCP,0,32.0
ASN00056002,18640116,PRCP,5,41.0
ASN00066062,18640116,TMAX,300,572.0
ASN00066062,18640116,TMIN,168,334.40000000000003
ASN00066062,18640116,PRCP,43,109.4
ASN00023000,18640116,PRCP,0,32.0
ASN00072001,18640116,PRCP,0,32.0
SW000010537,18640116,PRCP,0,32.0
AU000005901,18640116,TMAX,-91,-131.8
AU000005901,18640116,TMIN,-193,-315.40000000000003
GM000004204,18640116,TMAX,-86,-122.80000000000001
GM000004204,18640116,TMIN,-201,-329.8
GM000004204,18640116,PRCP,0,32.0
ASN00061055,18640116,PRCP,0,32.0
UK000047811,18640116,TMAX,85,185.0
UK000047811,18640116,TMIN,0,32.0
UK000047811,18640116,PRCP,3,37.4
HR000142360,18640116,PRCP,0,32.0
ASN00084016,18640116,PRCP,198,388.40000000000003
ITE00100552,18640116,PRCP,0,32.0
ITE00100553,18640116,PRCP,0,32.0
ITE00105250,18640116,PRCP,104,219.20000000000002
UK000056225,18640116,TMAX,55,131.0
UK000056225,18640116,TMIN,-1,30.2
UK000056225,18640116,PRCP,25,77.0
ASN00026026,18640116,PRCP,0,32.0
ASN00089049,18640116,PRCP,5,41.0
SZ000006717,18640116,TMAX,-54,-65.2
SZ000006717,18640116,TMIN,-109,-164.20000000000002
USC00053010,18640116,PRCP,0,32.0
ITE00100550,18640117,TMAX,-63,-81.4
ITE00100550,18640117,TMIN,-116,-176.8
ITE00100550,18640117,PRCP,0,32.0
ASN00079028,18640117,PRCP,0,32.0
USC00064757,18640117,PRCP,0,32.0
SF000208660,18640117,PRCP,0,32.0
